MB2013_code,total,AU2013_code,AU2013_label,TA2013_label
2561302,0,595700,Rawhiti,Christchurch City
2561400,4,595700,Rawhiti,Christchurch City
2561501,5,595700,Rawhiti,Christchurch City
2561502,7,595700,Rawhiti,Christchurch City
2561600,7,595700,Rawhiti,Christchurch City
2561700,3,595700,Rawhiti,Christchurch City
2561801,1,595700,Rawhiti,Christchurch City
2561802,0,595700,Rawhiti,Christchurch City
2561803,6,595700,Rawhiti,Christchurch City
2561804,1,595700,Rawhiti,Christchurch City
2561901,3,595700,Rawhiti,Christchurch City
2561902,1,595700,Rawhiti,Christchurch City
2562001,3,595700,Rawhiti,Christchurch City
2562002,1,595700,Rawhiti,Christchurch City
2562003,2,595700,Rawhiti,Christchurch City
2562004,5,595700,Rawhiti,Christchurch City
2562103,0,595700,Rawhiti,Christchurch City
2562104,0,595700,Rawhiti,Christchurch City
2562106,1,595700,Rawhiti,Christchurch City
2562107,0,595700,Rawhiti,Christchurch City
2562102,0,595700,Rawhiti,Christchurch City
2562201,3,595700,Rawhiti,Christchurch City
2562202,0,595700,Rawhiti,Christchurch City
2562300,0,595700,Rawhiti,Christchurch City
2562400,3,595700,Rawhiti,Christchurch City
2562500,0,595700,Rawhiti,Christchurch City
2562600,1,595700,Rawhiti,Christchurch City
2562700,5,595700,Rawhiti,Christchurch City
2562800,6,595700,Rawhiti,Christchurch City
2562900,10,595600,North Beach,Christchurch City
2563000,9,595600,North Beach,Christchurch City
2563101,2,595600,North Beach,Christchurch City
2563102,1,595600,North Beach,Christchurch City
2563103,5,595600,North Beach,Christchurch City
2563104,0,595600,North Beach,Christchurch City
2563200,2,595600,North Beach,Christchurch City
2563300,2,595600,North Beach,Christchurch City
2563400,3,595700,Rawhiti,Christchurch City
2563500,3,595600,North Beach,Christchurch City
2563600,6,595600,North Beach,Christchurch City
2563700,3,595600,North Beach,Christchurch City
2563800,1,595600,North Beach,Christchurch City
2563900,5,595600,North Beach,Christchurch City
2564000,1,595600,North Beach,Christchurch City
2564100,7,595600,North Beach,Christchurch City
2564200,8,595600,North Beach,Christchurch City
2564300,3,595600,North Beach,Christchurch City
2564400,0,595600,North Beach,Christchurch City
2564500,11,595600,North Beach,Christchurch City
2564600,2,595600,North Beach,Christchurch City
2564700,1,595600,North Beach,Christchurch City
2564800,7,595600,North Beach,Christchurch City
2564901,1,595600,North Beach,Christchurch City
2564902,1,595600,North Beach,Christchurch City
2565000,0,595600,North Beach,Christchurch City
2565101,0,595600,North Beach,Christchurch City
2565102,1,595600,North Beach,Christchurch City
2565200,1,595600,North Beach,Christchurch City
2565300,5,595600,North Beach,Christchurch City
